Price,Timestamp,Instance Type,OS,Region
0.1392,1397590058,c3.2xlarge,Linux/UNIX,us-east-1d
0.077,1397589749,c3.2xlarge,Linux/UNIX,us-east-1d
0.25,1397589438,c3.2xlarge,Linux/UNIX,us-east-1d
0.13,1397588810,c3.2xlarge,Linux/UNIX,us-east-1d
0.116,1397588490,c3.2xlarge,Linux/UNIX,us-east-1d
0.1234,1397588177,c3.2xlarge,Linux/UNIX,us-east-1d
0.068,1397587876,c3.2xlarge,Linux/UNIX,us-east-1d
0.077,1397587553,c3.2xlarge,Linux/UNIX,us-east-1d
0.069,1397587234,c3.2xlarge,Linux/UNIX,us-east-1d
0.0708,1397586611,c3.2xlarge,Linux/UNIX,us-east-1d
0.0746,1397586284,c3.2xlarge,Linux/UNIX,us-east-1d
0.0748,1397585964,c3.2xlarge,Linux/UNIX,us-east-1d
0.084,1397585646,c3.2xlarge,Linux/UNIX,us-east-1d
0.077,1397585325,c3.2xlarge,Linux/UNIX,us-east-1d
0.0652,1397584682,c3.2xlarge,Linux/UNIX,us-east-1d
0.0653,1397584365,c3.2xlarge,Linux/UNIX,us-east-1d
0.0651,1397584056,c3.2xlarge,Linux/UNIX,us-east-1d
0.0652,1397583743,c3.2xlarge,Linux/UNIX,us-east-1d
0.0651,1397583426,c3.2xlarge,Linux/UNIX,us-east-1d
0.1234,1397583108,c3.2xlarge,Linux/UNIX,us-east-1d
0.065,1397579617,c3.2xlarge,Linux/UNIX,us-east-1d
0.0649,1397577420,c3.2xlarge,Linux/UNIX,us-east-1d
0.065,1397576802,c3.2xlarge,Linux/UNIX,us-east-1d
0.0649,1397576481,c3.2xlarge,Linux/UNIX,us-east-1d
0.065,1397576160,c3.2xlarge,Linux/UNIX,us-east-1d
0.0649,1397575851,c3.2xlarge,Linux/UNIX,us-east-1d
0.065,1397574538,c3.2xlarge,Linux/UNIX,us-east-1d
0.1234,1397574215,c3.2xlarge,Linux/UNIX,us-east-1d
0.0651,1397573900,c3.2xlarge,Linux/UNIX,us-east-1d
0.065,1397573586,c3.2xlarge,Linux/UNIX,us-east-1d
0.0652,1397573279,c3.2xlarge,Linux/UNIX,us-east-1d
0.0651,1397572958,c3.2xlarge,Linux/UNIX,us-east-1d0.006,1394669526,t1.micro,Linux/UNIX,us-east-1d
0.0046,1394668990,t1.micro,Linux/UNIX,us-east-1d
0.0055,1394668480,t1.micro,Linux/UNIX,us-east-1d
0.0046,1394667434,t1.micro,Linux/UNIX,us-east-1d
0.0049,1394667175,t1.micro,Linux/UNIX,us-east-1d
0.0046,1394666911,t1.micro,Linux/UNIX,us-east-1d
0.0047,1394666659,t1.micro,Linux/UNIX,us-east-1d
0.006,1394666393,t1.micro,Linux/UNIX,us-east-1d
0.0059,1394666137,t1.micro,Linux/UNIX,us-east-1d
0.006,1394665877,t1.micro,Linux/UNIX,us-east-1d
0.0055,1394665612,t1.micro,Linux/UNIX,us-east-1d
0.0059,1394665343,t1.micro,Linux/UNIX,us-east-1d
0.0055,1394665070,t1.micro,Linux/UNIX,us-east-1d
0.0052,1394664803,t1.micro,Linux/UNIX,us-east-1d
0.0049,1394664264,t1.micro,Linux/UNIX,us-east-1d
0.02,1394662939,t1.micro,Linux/UNIX,us-east-1d
0.0115,1394662673,t1.micro,Linux/UNIX,us-east-1d
0.02,1394662412,t1.micro,Linux/UNIX,us-east-1d
0.01,1394662146,t1.micro,Linux/UNIX,us-east-1d
0.008,1394660826,t1.micro,Linux/UNIX,us-east-1d
0.02,1394659749,t1.micro,Linux/UNIX,us-east-1d
0.01,1394659475,t1.micro,Linux/UNIX,us-east-1d
0.02,1394659206,t1.micro,Linux/UNIX,us-east-1d
0.0115,1394658941,t1.micro,Linux/UNIX,us-east-1d
0.008,1394657615,t1.micro,Linux/UNIX,us-east-1d
0.02,1394657071,t1.micro,Linux/UNIX,us-east-1d
0.0115,1394656806,t1.micro,Linux/UNIX,us-east-1d
0.01,1394656531,t1.micro,Linux/UNIX,us-east-1d
0.0087,1394656259,t1.micro,Linux/UNIX,us-east-1d
0.01,1394655992,t1.micro,Linux/UNIX,us-east-1d
0.008,1394655164,t1.micro,Linux/UNIX,us-east-1d
0.01,1394654877,t1.micro,Linux/UNIX,us-east-1d
0.0087,1394654607,t1.micro,Linux/UNIX,us-east-1d
0.008,1394644910,t1.micro,Linux/UNIX,us-east-1d
0.0073,1394644644,t1.micro,Linux/UNIX,us-east-1d
0.0055,1394644379,t1.micro,Linux/UNIX,us-east-1d
0.0046,1394644119,t1.micro,Linux/UNIX,us-east-1d
0.008,1394639087,t1.micro,Linux/UNIX,us-east-1d
0.0064,1394638822,t1.micro,Linux/UNIX,us-east-1d
