VMID,Duration,Timestamp,Price
978,1835,1393862529,0.1336
979,909,1393862710,0.1329
980,188,1393863619,0.1332
981,557,1393863807,0.1336
982,185,1393863992,0.1321
983,187,1393864177,0.1326
984,2799,1393864364,0.1344
985,366,1393864741,0.134
986,2056,1393865107,0.1344
987,929,1393865292,0.1309
988,190,1393865472,0.1308
989,559,1393865662,0.1309
990,373,1393865848,0.1305
991,188,1393866033,0.1303
992,187,1393866221,0.1315
993,187,1393866408,0.1321
994,190,1393866595,0.1329
995,378,1393866785,0.1336
996,186,1393867163,0.1354
997,188,1393867349,0.1454
998,185,1393867537,0.1973
999,1694,1393867722,0.35
1000,185,1393868094,0.2188
1001,1137,1393868279,0.2592
1002,766,1393868650,0.1805
1003,188,1393868849,0.1702
1004,379,1393869037,0.1805
1005,10645,1393869416,0.601
1006,1154,1393870181,0.6
1007,189,1393870373,0.187
1008,773,1393870562,0.2404
1009,198,1393870755,0.1674
1010,191,1393870953,0.1805
1011,191,1393871144,0.2404
1012,8726,1393871335,0.601
1013,380,1393871526,0.3247
1014,190,1393871716,0.2404
1015,5203,1393871906,0.6
1016,192,1393872098,0.1805
1017,4819,1393872290,0.6
1018,381,1393873249,0.2018
1019,3289,1393873630,0.2404
1020,2710,1393873822,0.2018
1021,2519,1393874013,0.1587
1022,2324,1393874208,0.1526
1023,1936,1393874403,0.1482
1024,385,1393874787,0.1403
1025,1167,1393875172,0.1419
1026,386,1393875368,0.1374
1027,192,1393875562,0.1363
1028,585,1393875754,0.1403
1029,195,1393875946,0.1374
1030,198,1393876141,0.1403
1031,193,1393876339,0.1526
1032,387,1393876532,0.2404
1033,194,1393876725,0.1587
1034,190,1393876919,0.3247
1035,2952,1393877109,0.601
1037,2209,1393881475,0.6
1038,1974,1393883684,0.7
1039,179677,1393885658,0.8
1040,184,1393895987,0.2224
1041,2007,1393896171,0.6
1042,728,1393896353,0.2067
1043,362,1393896539,0.1412
1044,182,1393896719,0.1341
1045,180,1393896901,0.1595
1046,909,1393897081,0.3168
1047,544,1393897268,0.2404
1048,184,1393897446,0.1553
1049,182,1393897630,0.1847
1050,178,1393897812,0.246
1051,188,1393897990,0.6
1052,167157,1393898178,0.8
1053,182,1393899265,0.1341
1054,186,1393899447,0.1752
1055,165702,1393899633,0.8
1056,12255,1393916133,0.601
1057,264,1393916645,0.6
1058,11479,1393916909,0.601
1059,254,1393917426,0.2329
1060,10449,1393917680,0.3168
1061,1277,1393917933,0.1753
1062,768,1393918190,0.1587
1063,255,1393918450,0.1449
1064,253,1393918705,0.1553
1065,252,1393918958,0.1618
1066,507,1393919210,0.2067
1067,8412,1393919717,0.2504
1068,779,1393919969,0.1765
1069,522,1393920226,0.1572
1070,510,1393920748,0.1955
1071,253,1393921005,0.1805
1072,4312,1393921258,0.2188
1073,255,1393921511,0.1955
1074,3804,1393921766,0.2188
1075,251,1393922016,0.1955
1076,3303,1393922267,0.1973
1077,2543,1393922520,0.1821
1078,1016,1393923287,0.1435
1079,758,1393923545,0.1419
1080,253,1393923799,0.1394
1081,251,1393924052,0.1419
1082,254,1393924303,0.1717
1083,506,1393924557,0.1821
1084,252,1393924811,0.1717
1085,507,1393925063,0.1973
1086,2559,1393925570,0.2208
1087,250,1393925820,0.1584
1088,1543,1393926070,0.1641
1089,1290,1393926323,0.154
1090,780,1393926574,0.1505
1091,512,1393926842,0.1468
1092,253,1393927101,0.1427
1093,259,1393927354,0.154
1094,258,1393927613,0.1717
1095,258,1393927871,0.2188
1096,259,1393928129,0.601
1097,136947,1393928388,0.8
1098,263,1393962958,0.6
1099,102114,1393963221,0.8
1100,552,1393963763,0.2854
1101,271,1393964044,0.1752
1102,101020,1393964315,0.601
1103,270,1393964865,0.1365
1104,268,1393965135,0.1505
1105,269,1393965403,0.1685
1106,99663,1393965672,0.601
1107,534,1393965945,0.1495
1108,267,1393966479,0.1955
1109,98589,1393966746,0.601
1110,279,1393968906,0.1457
1111,274,1393969185,0.1505
1112,278,1393969459,0.187
1113,95598,1393969737,0.601
1114,3613,1393970015,0.1752
1115,276,1393970287,0.1385
1116,3065,1393970563,0.1752
1117,281,1393971133,0.1412
1118,2214,1393971414,0.1424
1119,1935,1393971693,0.1399
1120,1103,1393971974,0.133
1121,552,1393972525,0.1318
1122,551,1393973077,0.1343
1123,277,1393973351,0.1326
1124,552,1393973628,0.1753
1125,276,1393973904,0.1426
1126,551,1393974180,0.6
1127,278,1393974453,0.3168
1128,90604,1393974731,0.601
1129,268,1393980421,0.1385
1130,9261,1393980689,0.1595
1131,4790,1393980947,0.1412
1132,265,1393981209,0.1313
1133,3992,1393981474,0.1339
1134,259,1393981741,0.1287
1135,1056,1393982000,0.1288
1136,793,1393982263,0.1287
1137,263,1393982529,0.1285
1138,264,1393982792,0.1286
1139,269,1393983056,0.1292
1140,267,1393983325,0.1297
1141,531,1393983592,0.1299
1142,268,1393983855,0.1295
1143,1074,1393984123,0.1305
1144,808,1393984389,0.1299
1145,267,1393984930,0.1295
1146,269,1393985197,0.1332
1147,271,1393985466,0.1352
1148,3701,1393985737,0.1455
1149,526,1393986003,0.1426
1150,263,1393986266,0.1385
1151,2909,1393986529,0.1449
1152,270,1393986804,0.1403
1153,2364,1393987074,0.1424
1154,2099,1393987339,0.1403
1155,1047,1393988391,0.1387
1156,265,1393988654,0.1374
1157,519,1393988919,0.1387
1158,264,1393989174,0.1349
1159,255,1393989438,0.1503
1160,257,1393989693,0.1558
1161,514,1393989950,0.1612
1162,260,1393990204,0.1558
1163,507,1393990464,0.1685
1164,769,1393990971,0.1786
1165,253,1393991487,0.1685
1166,256,1393991740,0.2165
1167,73339,1393991996,0.601
1168,505,1393992251,0.6
1169,72579,1393992756,0.601
1170,770,1393995333,0.2854
1171,256,1393995588,0.2067
1172,259,1393995844,0.2854
1173,69232,1393996103,0.601
1174,1023,1393996358,0.6
1175,67954,1393997381,0.601
1176,248,1393997644,0.2329
1177,67443,1393997892,0.601
1178,251,1393999697,0.2067
1179,255,1393999948,0.6
1180,65132,1394000203,0.601
1181,260,1394000971,0.2224
1182,255,1394001231,0.6
1183,63849,1394001486,0.601
1184,246,1394001986,0.2854
1185,63103,1394002232,0.601
1186,259,1394004751,0.2067
1187,8356,1394005010,0.2224
1188,7096,1394005260,0.1576
1189,6838,1394005518,0.1505
1190,259,1394006021,0.1353
1191,262,1394006280,0.138
1192,2286,1394006542,0.1399
1193,250,1394006796,0.1353
1194,1280,1394007046,0.138
1195,766,1394007302,0.1353
1196,251,1394007560,0.133
1197,257,1394007811,0.134
1198,258,1394008068,0.1371
1199,502,1394008326,0.1391
1200,251,1394008577,0.1371
1201,2282,1394008828,0.1457
1202,1267,1394009339,0.1404
1203,508,1394009595,0.1356
1204,503,1394010103,0.138
1205,250,1394010356,0.1345
1206,504,1394010606,0.1457
1207,252,1394010858,0.1436
1208,996,1394011110,0.1484
1209,247,1394011361,0.1404
1210,248,1394011608,0.1435
1211,250,1394011856,0.1477
1212,250,1394012106,0.1505
1213,255,1394012356,0.1584
1214,254,1394012611,0.1641
1215,251,1394012865,0.1717
1216,250,1394013116,0.1973
1217,51969,1394013366,0.601
1218,1329,1394023214,0.6
1219,40792,1394024543,0.601
1220,533,1394034703,0.6
1221,30099,1394035236,0.601
1222,848,1394057240,0.6
1223,7247,1394058088,0.601
1224,153719,1394065335,1.0
1225,1805,1394078127,0.6
1226,139122,1394079932,0.601
1227,504,1394090351,0.6
1228,128199,1394090855,0.601
1229,513,1394092878,0.6
1230,125663,1394093391,0.601
1231,1025,1394099796,0.2067
1232,511,1394100310,0.1505
1233,118233,1394100821,0.601
1234,3310,1394101843,0.6
1235,113901,1394105153,0.601
1236,3477,1394116594,0.6
1237,1063,1394119008,0.246
1238,267,1394119281,0.1377
1239,260,1394119548,0.1576
1240,263,1394119808,0.2224
1241,98983,1394120071,0.601
1242,528,1394120605,0.2018
1243,267,1394120866,0.1805
1244,97921,1394121133,0.601
1245,269,1394121656,0.6
1246,97129,1394121925,0.601
1247,1914,1394131052,0.6
1248,86088,1394132966,0.601
1249,264,1394153068,0.1305
1250,268,1394153332,0.1311
1251,264,1394153600,0.1325
1252,264,1394153864,0.1344
1253,55186,1394154128,0.1353
1254,1333,1394154397,0.1303
1255,272,1394154660,0.13
1256,798,1394154932,0.1303
1257,268,1394155195,0.1297
1258,267,1394155463,0.1302
1259,2643,1394155730,0.1304
1260,1053,1394155996,0.1302
1261,791,1394156258,0.1301
1262,1324,1394157049,0.1304
1263,532,1394157316,0.13
1264,272,1394157576,0.1295
1265,264,1394157848,0.1301
1266,261,1394158112,0.1304
1267,268,1394158373,0.1309
1268,268,1394158641,0.1313
1269,263,1394158909,0.1318
1270,535,1394159172,0.1328
1271,262,1394159445,0.1325
1272,49055,1394159707,0.134
1273,48519,1394159970,0.1328
1274,48255,1394160234,0.1322
1275,270,1394160497,0.1315
1276,42259,1394160767,0.1319
1277,41994,1394161032,0.1317
1278,272,1394161300,0.1315
1279,41454,1394161572,0.1317
1280,273,1394161843,0.1308
1281,40910,1394162116,0.1315
1282,269,1394162383,0.1303
1283,535,1394162652,0.1304
1284,269,1394162918,0.1303
1285,269,1394163187,0.1305
1286,265,1394163456,0.1306
1287,269,1394163721,0.1313
1288,39036,1394163990,0.1315
1289,38771,1394164255,0.1311
1290,266,1394164778,0.1309
1291,37982,1394165044,0.1311
1292,263,1394165308,0.1309
1293,37455,1394165571,0.131
1294,266,1394165838,0.1306
1295,36922,1394166104,0.131
1296,36386,1394166369,0.1306
1297,4450,1394166893,0.1305
1298,3922,1394167421,0.1303
1299,3401,1394167682,0.1302
1300,1829,1394168204,0.1299
1301,780,1394168460,0.1295
1302,259,1394168981,0.1293
1303,530,1394169240,0.1296
1304,263,1394169770,0.1298
1305,1050,1394170033,0.1302
1306,785,1394170298,0.1301
1307,265,1394170557,0.13
1308,261,1394170822,0.1301
1309,260,1394171083,0.1303
1310,31412,1394171343,0.1306
1311,30611,1394171606,0.1303
1312,259,1394171864,0.1298
1313,30094,1394172123,0.1299
1314,272,1394172646,0.1297
1315,29299,1394172918,0.1298
1316,274,1394173184,0.1293
1317,270,1394173458,0.1294
1318,28489,1394173728,0.1297
1319,262,1394174250,0.1294
1320,266,1394174512,0.1295
1321,27439,1394174778,0.1296
1322,23198,1394175563,0.1293
1323,21085,1394175819,0.1292
1324,524,1394176603,0.129
1325,19777,1394177127,0.1291
1326,2587,1394177385,0.1289
1327,2066,1394177646,0.1288
1328,519,1394177908,0.1287
1329,1285,1394178427,0.1288
1330,1031,1394178681,0.1287
1331,512,1394179200,0.1286
1332,260,1394179712,0.1289
1333,16932,1394179972,0.1291
1334,15624,1394180236,0.129
1335,9860,1394180495,0.1288
1336,517,1394181536,0.1287
1337,8302,1394182053,0.1288
1338,1569,1394182309,0.1287
1339,6477,1394183878,0.1288
1340,3616,1394184139,0.1287
1341,2845,1394184392,0.1285
1342,518,1394187237,0.1287
1343,255,1394187500,0.1286
1344,2600,1394187755,0.1288
1345,261,1394190355,0.1289
1346,5244,1394190616,0.129
1347,2892,1394190878,0.1288
1348,1314,1394191408,0.1287
1349,1048,1394192722,0.1288
1350,261,1394192987,0.1287
1351,522,1394193248,0.1288
1352,261,1394193509,0.1287
1353,2090,1394193770,0.1289
1354,1033,1394194295,0.1287
1355,532,1394195328,0.1289
1356,1044,1394195860,0.1291
1357,264,1394196120,0.1289
1358,520,1394196384,0.1291
1359,262,1394196642,0.129
1360,1857,1394196904,0.1293
1361,543,1394197167,0.1291
1362,1051,1394197710,0.1293
1363,261,1394197969,0.1289
1364,263,1394198230,0.1291
1365,268,1394198493,0.1292
1366,3456,1394198761,0.1296
1367,1587,1394199029,0.1294
1368,526,1394199294,0.1293
1369,263,1394199557,0.1291
1370,796,1394199820,0.1294
1371,266,1394200090,0.1293
1372,260,1394200356,0.1294
1373,1601,1394200616,0.1296
1374,266,1394200876,0.1295
1375,1075,1394201142,0.1296
1376,806,1394201411,0.1295
1377,272,1394201674,0.1292
1378,271,1394201946,0.1293
1379,538,1394202217,0.1305
1380,269,1394202486,0.1301
1381,271,1394202755,0.1308
1382,5463,1394203026,0.1321
1383,5193,1394203296,0.1316
1384,273,1394203569,0.1305
1385,1636,1394203842,0.1306
1386,276,1394204388,0.1301
1387,814,1394204664,0.1306
1388,823,1394205478,0.1308
1389,551,1394205750,0.1304
1390,277,1394206024,0.1303
1391,1372,1394206301,0.1309
1392,270,1394206577,0.1305
1393,561,1394206847,0.1306
1394,285,1394207123,0.1305
1395,265,1394207408,0.1308
1396,269,1394207673,0.131
1397,273,1394207942,0.1312
1398,274,1394208215,0.1315
1399,273,1394208489,0.1329
1400,552,1394208762,0.1345
1401,282,1394209032,0.1336
1402,272,1394209314,0.1365
1403,4423,1394209586,0.1423
1404,4151,1394209858,0.1399
1405,3059,1394210133,0.1375
1406,549,1394210413,0.136
1407,2230,1394210962,0.1375
1408,1960,1394211232,0.1367
1409,1677,1394211515,0.136
1410,1122,1394212070,0.1354
1411,847,1394212345,0.1349
1412,279,1394212634,0.1326
1413,279,1394212913,0.1336
1414,817,1394213192,0.1394
1415,542,1394213467,0.1384
1416,273,1394213736,0.1375
1417,279,1394214009,0.1505
1418,273,1394214288,0.1717
1419,846,1394214561,0.1973
1420,279,1394214842,0.1584
1421,286,1394215121,0.1641
1422,3647,1394215407,0.601
1423,276,1394215698,0.1584
1424,279,1394215974,0.1973
1425,1670,1394216253,0.2208
1426,557,1394216529,0.1821
1427,281,1394216805,0.1717
1428,837,1394217086,0.2208
1429,555,1394217368,0.1821
1430,1131,1394217923,0.601
1431,3371004,1394219054,3.0
1432,555,1394219900,0.1341
1433,279,1394220176,0.1311
1434,1413,1394220455,0.1352
1435,281,1394220744,0.1308
1436,563,1394221025,0.1336
1437,286,1394221302,0.133
1438,280,1394221588,0.1344
1439,21677,1394221868,0.1353
1440,287,1394222161,0.1324
1441,21097,1394222448,0.1353
1442,285,1394222732,0.131
1443,20528,1394223017,0.132
1444,1150,1394223297,0.13
1445,290,1394223580,0.1295
1446,577,1394223870,0.13
1447,294,1394224153,0.1297
1448,6958,1394224447,0.1301
1449,570,1394224724,0.1299
1450,6111,1394225294,0.13
1451,553,1394225565,0.1292
1452,281,1394225837,0.1291
1453,822,1394226118,0.1296
1454,274,1394226395,0.1295
1455,271,1394226669,0.1296
1456,4465,1394226940,0.1297
1457,4193,1394227212,0.1295
1458,3913,1394227492,0.1294
1459,274,1394227774,0.1293
1460,3357,1394228048,0.1294
1461,2236,1394228329,0.1289
1462,281,1394229158,0.1288
1463,1126,1394229439,0.1289
1464,851,1394229714,0.1288
1465,572,1394229993,0.1287
1466,840,1394230565,0.1293
1467,283,1394230843,0.1292
1468,279,1394231126,0.1293
1469,281,1394231405,0.1302
1470,11859,1394231686,0.1305
1471,11582,1394231963,0.1304
1472,11041,1394232236,0.1302
1473,275,1394232509,0.1294
1474,272,1394232784,0.1295
1475,10221,1394233056,0.1296
1476,274,1394233331,0.129
1477,546,1394233605,0.1293
1478,272,1394233879,0.1289
1479,9126,1394234151,0.1296
1480,546,1394234703,0.1292
1481,275,1394234974,0.1291
1482,8028,1394235249,0.1295
1483,813,1394235521,0.1291
1484,6943,1394236334,0.1292
1485,281,1394236604,0.1289
1486,6392,1394236885,0.129
1487,6115,1394237162,0.1289
1488,5557,1394237720,0.1288
1489,5281,1394237996,0.1287
1490,535,1394238558,0.1286
1491,4184,1394239093,0.1287
1492,3404,1394239873,0.1285
1493,2362,1394240915,0.1284
1494,268,1394243277,0.1303
1495,3346513,1394243545,3.0
1496,262,1394244600,0.6
1497,3345196,1394244862,3.0
1498,261,1394249608,0.1752
1499,512,1394249869,0.2854
1500,261,1394250120,0.2067
1501,10316,1394250381,0.6
1502,10063,1394250634,0.1752
1503,257,1394250888,0.1505
1504,9552,1394251145,0.1752
1505,9286,1394251411,0.1595
1506,255,1394251682,0.1412
1507,8502,1394251937,0.1505
1508,5165,1394252198,0.1352
1509,258,1394252965,0.1332
1510,529,1394253223,0.1341
1511,3611,1394253752,0.1352
1512,3356,1394254007,0.1332
1513,2590,1394254261,0.1315
1514,2334,1394254517,0.1311
1515,2076,1394254775,0.1305
1516,524,1394255031,0.1298
1517,260,1394255295,0.1294
1518,1042,1394255555,0.1303
1519,523,1394255819,0.1296
1520,259,1394256083,0.1294
1521,255,1394256342,0.1303
1522,254,1394256597,0.1305
1523,512,1394256851,0.1332
1524,2038,1394257363,0.1385
1525,257,1394257615,0.1325
1526,1529,1394257872,0.1366
1527,762,1394258126,0.1352
1528,254,1394258379,0.1341
1529,255,1394258633,0.1352
1530,513,1394258888,0.1366
1531,780,1394259401,0.1412
1532,264,1394259659,0.1352
1533,258,1394259923,0.1412
1534,258,1394260181,0.1449
1535,258,1394260439,0.1595
1536,3329361,1394260697,3.0
1537,257,1394264003,0.1752
1538,26909,1394264260,0.2854
1539,26658,1394264511,0.2067
1540,26399,1394264770,0.1449
1541,26141,1394265028,0.1412
1542,25888,1394265281,0.1385
1543,25106,1394265529,0.1366
1544,22733,1394265779,0.1352
1545,260,1394266031,0.1305
1546,7486,1394266291,0.1311
1547,257,1394266553,0.1299
1548,6967,1394266810,0.1303
1549,6454,1394267069,0.1296
1550,259,1394267323,0.1292
1551,3874,1394267582,0.1294
1552,2827,1394267845,0.1292
1553,2060,1394268102,0.1291
1554,518,1394268614,0.129
1555,258,1394268874,0.1288
1556,1030,1394269132,0.1291
1557,509,1394269653,0.1289
1558,510,1394270162,0.1292
1559,255,1394270417,0.1291
1560,784,1394270672,0.1293
1561,260,1394270935,0.1289
1562,261,1394271195,0.1293
1563,2067,1394271456,0.1296
1564,1551,1394271972,0.1293
1565,1295,1394272228,0.1292
1566,1036,1394272487,0.1291
1567,519,1394272742,0.129
1568,262,1394273261,0.1291
1569,254,1394273523,0.1301
1570,14735,1394273777,0.1332
1571,254,1394274030,0.1311
1572,1026,1394274284,0.1315
1573,259,1394274544,0.1303
1574,507,1394274803,0.1305
1575,250,1394275060,0.1303
1576,253,1394275310,0.132
1577,12949,1394275563,0.1332
1578,765,1394275818,0.1303
1579,515,1394276068,0.1299
1580,254,1394276329,0.1296
1581,7226,1394276583,0.1315
1582,6451,1394276840,0.1308
1583,3362,1394277092,0.1303
1584,2334,1394277351,0.1298
1585,256,1394277603,0.1292
1586,268,1394277859,0.1293
1587,259,1394278127,0.1296
1588,1299,1394278386,0.1298
1589,519,1394278650,0.1295
1590,263,1394278906,0.1294
1591,516,1394279169,0.1298
1592,769,1394279685,0.1301
1593,255,1394279935,0.1296
1594,264,1394280190,0.1298
1595,2837,1394280454,0.1308
1596,1806,1394280710,0.1305
1597,1033,1394280966,0.1299
1598,255,1394281223,0.1293
1599,521,1394281478,0.1298
1600,263,1394281736,0.1296
1601,517,1394281999,0.1305
1602,775,1394282516,0.1308
1603,518,1394282773,0.1303
1604,261,1394283030,0.1296
1605,518,1394283291,0.1311
1606,262,1394283547,0.1308
1607,1289,1394283809,0.1325
1608,256,1394284062,0.1315
1609,780,1394284318,0.1325
1610,259,1394284839,0.1315
1611,3414,1394285098,0.1332
1612,260,1394285353,0.1315
1613,263,1394285613,0.1325
1614,2636,1394285876,0.1332
1615,1828,1394286150,0.1311
1616,1305,1394286413,0.1308
1617,1045,1394286673,0.1305
1618,259,1394287192,0.1303
1619,267,1394287451,0.1305
1620,260,1394287718,0.1311
1621,534,1394287978,0.1332
1622,2123,1394288512,0.1366
1623,1595,1394288771,0.1341
1624,261,1394289296,0.1332
1625,809,1394289557,0.1341
1626,273,1394290093,0.1332
1627,269,1394290366,0.1366
1628,534,1394290635,0.1385
1629,273,1394290896,0.1352
1630,3298889,1394291169,3.0
1631,263,1394291431,0.1412
1632,268,1394291694,0.1449
1633,527,1394291962,0.1505
1634,255,1394292234,0.1449
1635,3297569,1394292489,3.0
1636,1881,1394292759,0.6
1637,533,1394293029,0.1449
1638,270,1394293292,0.1385
1639,1078,1394293562,0.1595
1640,268,1394293837,0.1385
1641,535,1394294105,0.1412
1642,3295418,1394294640,3.0
1643,810,1394294904,0.1505
1644,271,1394295443,0.1449
1645,267,1394295714,0.1595
1646,6445,1394295981,0.2067
1647,6174,1394296252,0.1505
1648,4040,1394296530,0.1449
1649,538,1394297072,0.1412
1650,2960,1394297610,0.1449
1651,270,1394297880,0.1366
1652,807,1394298150,0.1412
1653,1613,1394298957,0.1449
1654,265,1394299232,0.1385
1655,531,1394299497,0.1412
1656,542,1394300028,0.1449
1657,274,1394300296,0.1412
1658,1856,1394300570,0.1505
1659,1590,1394300836,0.1449
1660,260,1394301105,0.1412
1661,1061,1394301365,0.1449
1662,798,1394301628,0.1412
1663,262,1394302164,0.1385
1664,3287632,1394302426,3.0
1665,1343,1394302694,0.1505
1666,537,1394302956,0.132
1667,267,1394303226,0.1308
1668,544,1394303493,0.1341
1669,266,1394303771,0.1299
1670,148834,1394304037,0.1595
1671,3742,1394304304,0.1366
1672,522,1394304573,0.1315
1673,261,1394304834,0.1301
1674,1604,1394305095,0.1325
1675,263,1394305359,0.1301
1676,537,1394305622,0.1315
1677,540,1394306159,0.1324
1678,1347,1394306699,0.133
1679,1073,1394306973,0.1324
1680,264,1394307245,0.1294
1681,269,1394307509,0.1295
1682,268,1394307778,0.132
1683,143844,1394308046,0.138
1684,267,1394308318,0.1353
1685,143305,1394308585,0.138
1686,143038,1394308852,0.1344
1687,82860,1394309114,0.1324
1688,28648,1394309378,0.1298
1689,28372,1394309654,0.1295
1690,1604,1394309925,0.129
1691,1334,1394310195,0.1289
1692,544,1394310460,0.1288
1693,525,1394311004,0.1289
1694,263,1394311266,0.1288
1695,1332,1394311529,0.1291
1696,264,1394311793,0.1289
1697,804,1394312057,0.129
1698,268,1394312593,0.1289
1699,531,1394312861,0.1292
1700,540,1394313392,0.1293
1701,24094,1394313932,0.1295
1702,7625,1394314195,0.1291
1703,7354,1394314466,0.129
1704,1588,1394314732,0.1289
1705,528,1394315526,0.1288
1706,266,1394316054,0.1289
1707,5500,1394316320,0.129
1708,4971,1394316849,0.1289
1709,530,1394317373,0.1288
1710,3917,1394317903,0.1289
1711,3653,1394318167,0.1288
1712,265,1394318430,0.1287
1713,3125,1394318695,0.1288
1714,777,1394319477,0.1287
1715,1566,1394320254,0.1288
1716,255,1394320519,0.1287
1717,1046,1394320774,0.1288
1718,520,1394321300,0.1287
1719,16206,1394321820,0.1292
1720,4739,1394322086,0.1291
1721,812,1394323672,0.129
1722,277,1394324207,0.1289
1723,2341,1394324484,0.1291
1724,1804,1394325021,0.1289
1725,258,1394325288,0.1288
1726,1279,1394325546,0.1289
1727,761,1394325807,0.1288
1728,257,1394326568,0.1289
1729,11201,1394326825,0.1292
1730,10940,1394327086,0.1291
1731,5628,1394327342,0.1289
1732,513,1394327593,0.1288
1733,4864,1394328106,0.1289
1734,2833,1394328358,0.1288
1735,1021,1394329139,0.1287
1736,253,1394329907,0.1286
1737,1031,1394330160,0.1288
1738,782,1394330409,0.1287
1739,1779,1394331191,0.1289
1740,253,1394331449,0.1288
1741,1268,1394331702,0.1289
1742,1016,1394331954,0.1288
1743,5056,1394332970,0.129
1744,4801,1394333225,0.1289
1745,1269,1394333728,0.1288
1746,257,1394333979,0.1287
1747,761,1394334236,0.1288
1748,252,1394334745,0.1287
1749,3029,1394334997,0.1289
1750,2772,1394335254,0.1288
1751,2513,1394335513,0.1287
1752,255,1394336271,0.1286
1753,1500,1394336526,0.1287
1754,1003,1394337023,0.1286
1755,32254,1394338026,0.1302
1756,512,1394338274,0.1287
1757,1007,1394338786,0.1288
1758,248,1394339041,0.1287
1759,504,1394339289,0.1288
1760,19584,1394339793,0.1289
1761,261,1394340042,0.1286
1762,3547,1394340303,0.1287
1763,2276,1394340560,0.1286
1764,1005,1394340811,0.1285
1765,1020,1394341816,0.1286
1766,255,1394342326,0.1285
1767,255,1394342581,0.1286
1768,1014,1394342836,0.1287
1769,761,1394343089,0.1286
1770,4569,1394343850,0.1288
1771,757,1394344108,0.1287
1772,501,1394344364,0.1286
1773,3554,1394344865,0.1288
1774,505,1394345373,0.1286
1775,2033,1394345878,0.1287
1776,253,1394346388,0.1286
1777,1270,1394346641,0.1287
1778,254,1394346897,0.1286
1779,760,1394347151,0.1287
1780,509,1394347402,0.1286
1781,508,1394347911,0.1288
1782,256,1394348163,0.1286
1783,10958,1394348419,0.1289
1784,1011,1394348677,0.1286
1785,249,1394348927,0.1285
1786,512,1394349176,0.1286
1787,9689,1394349688,0.1287
1788,4784,1394349942,0.1286
1789,2271,1394350192,0.1285
1790,258,1394350703,0.1284
1791,1502,1394350961,0.1285
1792,2263,1394352463,0.1286
1793,766,1394353218,0.1285
1794,742,1394353984,0.1286
1795,4651,1394354726,0.1287
1796,2447,1394354967,0.1285
1797,247,1394356189,0.1284
1798,978,1394356436,0.1285
1799,1963,1394357414,0.1286
1800,1464,1394357913,0.1285
1801,248,1394359129,0.1284
1802,246,1394359377,0.1291
1803,246,1394359623,0.1292
1804,9665,1394359869,0.1295
1805,3707,1394360121,0.1293
1806,2721,1394360368,0.1292
1807,1240,1394361108,0.1291
1808,741,1394362348,0.1292
1809,246,1394362843,0.1291
1810,739,1394363089,0.1293
1811,492,1394363336,0.1292
1812,497,1394363828,0.1294
1813,255,1394364070,0.1293
1814,5209,1394364325,0.1295
1815,1240,1394364576,0.1293
1816,255,1394365069,0.1291
1817,492,1394365324,0.1293
1818,3718,1394365816,0.1295
1819,482,1394366065,0.1293
1820,241,1394366306,0.1291
1821,2740,1394366547,0.1294
1822,744,1394366801,0.1291
1823,247,1394367298,0.129
1824,991,1394367545,0.1293
1825,248,1394368040,0.1292
1826,248,1394368288,0.1293
1827,751,1394368536,0.1294
1828,250,1394368788,0.1293
1829,249,1394369038,0.1294
1830,247,1394369287,0.1295
1831,746,1394369534,0.1296
1832,502,1394369778,0.1293
1833,754,1394370280,0.1303
1834,254,1394370532,0.1299
1835,248,1394370786,0.1303
1836,250,1394371034,0.1305
1837,20690,1394371284,0.132
1838,18900,1394371530,0.1315
1839,1255,1394371783,0.1305
1840,252,1394372286,0.1303
1841,500,1394372538,0.1305
1842,1522,1394373038,0.1308
1843,773,1394373787,0.1305
1844,253,1394374052,0.1295
1845,255,1394374305,0.1296
1846,15870,1394374560,0.1311
1847,259,1394375073,0.1292
1848,13535,1394375332,0.1298
1849,4801,1394375587,0.1289
1850,3795,1394375836,0.1288
1851,252,1394376344,0.1287
1852,3035,1394376596,0.1288
1853,254,1394377854,0.1286
1854,515,1394378108,0.1287
1855,1008,1394378623,0.1288
1856,257,1394378871,0.1287
1857,503,1394379128,0.1288
1858,757,1394379631,0.1289
1859,502,1394379886,0.1288
1860,772,1394380388,0.129
1861,261,1394380899,0.1288
1862,1526,1394381160,0.1293
1863,253,1394381418,0.1292
1864,1015,1394381671,0.1293
1865,508,1394382178,0.1291
1866,3339,1394382686,0.1294
1867,772,1394382948,0.1288
1868,251,1394383720,0.1289
1869,2054,1394383971,0.1291
1870,258,1394384223,0.1289
1871,522,1394384481,0.129
1872,265,1394384738,0.1289
1873,1022,1394385003,0.1291
1874,257,1394385260,0.129
1875,508,1394385517,0.1291
1876,252,1394386025,0.1295
1877,2590,1394386277,0.1296
1878,258,1394386535,0.1293
1879,258,1394386793,0.1294
1880,264,1394387051,0.1295
1881,1552,1394387315,0.1296
1882,511,1394387573,0.1295
1883,783,1394388084,0.1296
1884,523,1394388344,0.1295
1885,1045,1394388867,0.1301
1886,528,1394389124,0.1296
1887,260,1394389652,0.1299
1888,258,1394389912,0.1303
1889,260,1394390170,0.1308
1890,1544,1394390430,0.132
1891,519,1394390693,0.1305
1892,252,1394391212,0.1311
1893,510,1394391464,0.132
1894,1810,1394391974,0.1325
1895,1287,1394392233,0.132
