Price,Timestamp,Instance Type,OS,Region
0.5,1397777084,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397776779,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397775264,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397774954,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397772154,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397770939,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397767238,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397765128,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397753815,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397747802,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397740079,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397736309,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397730573,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397708430,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397706433,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397705866,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397705001,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397704417,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397701222,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397700299,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397691152,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397689649,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397687533,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397686305,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397684163,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397676819,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397670033,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397661237,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397659079,c3.2xlarge,Linux/UNIX,us-east-1b
2.0,1397596561,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397592222,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397590058,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397589749,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397589438,c3.2xlarge,Linux/UNIX,us-east-1b
0.6001,1397588177,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397587876,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397587553,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397587234,c3.2xlarge,Linux/UNIX,us-east-1b
0.6001,1397586284,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397585964,c3.2xlarge,Linux/UNIX,us-east-1b
0.6001,1397585646,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397585325,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397583426,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397583108,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397581517,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397579617,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397576802,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397576481,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397574538,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397574215,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397572646,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397572008,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397571697,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397571071,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397570744,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397569173,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397568854,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397567593,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397566953,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397565741,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397565102,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397563537,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397541846,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397539443,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397532773,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397528445,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397524903,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397520737,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397516944,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397516610,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397514719,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397513414,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397512447,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397511184,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397507404,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397502676,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397501094,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397500773,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397498540,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397498215,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397496938,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397496614,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397494001,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397484260,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397482038,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397478842,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397440939,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397440315,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397438707,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397437410,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397437087,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397431744,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397430511,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397429559,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397428931,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397420690,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397417507,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397415899,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397413950,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397412316,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397410733,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397406515,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397405232,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397391830,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397391515,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397390575,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397384451,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397383206,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397382905,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397381998,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397381385,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397380780,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397380161,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397378652,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397378326,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397377427,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397376813,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397374643,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397372457,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397371582,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397358056,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397357120,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397355903,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397353381,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397353064,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397352094,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397350211,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397349888,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397344712,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397343437,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397342514,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397338474,c3.2xlarge,Linux/UNIX,us-east-1b
2.0,1397292584,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397287536,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397284657,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397267770,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397264492,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397262543,c3.2xlarge,Linux/UNIX,us-east-1b
2.0,1397255084,c3.2xlarge,Linux/UNIX,us-east-1b
1.1,1397249219,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397247970,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397246021,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397245692,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397239772,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397237490,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397235844,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397226669,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397224733,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397223415,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397223093,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397219585,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397214230,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397203379,c3.2xlarge,Linux/UNIX,us-east-1b
0.1534,1397201218,c3.2xlarge,Linux/UNIX,us-east-1b
0.15,1397200581,c3.2xlarge,Linux/UNIX,us-east-1b
0.1534,1397200277,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1397199974,c3.2xlarge,Linux/UNIX,us-east-1b
0.21,1397199661,c3.2xlarge,Linux/UNIX,us-east-1b
0.1534,1397192806,c3.2xlarge,Linux/UNIX,us-east-1b
0.6001,1397183609,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397181933,c3.2xlarge,Linux/UNIX,us-east-1b
0.6001,1397178586,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397163157,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397150397,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397133099,c3.2xlarge,Linux/UNIX,us-east-1b
0.1534,1397131821,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397131478,c3.2xlarge,Linux/UNIX,us-east-1b
0.1534,1397129574,c3.2xlarge,Linux/UNIX,us-east-1b
0.15,1397111982,c3.2xlarge,Linux/UNIX,us-east-1b
0.1534,1397109731,c3.2xlarge,Linux/UNIX,us-east-1b
0.15,1397101737,c3.2xlarge,Linux/UNIX,us-east-1b
0.1534,1397099435,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397084665,c3.2xlarge,Linux/UNIX,us-east-1b
0.1534,1397079769,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397078413,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397067757,c3.2xlarge,Linux/UNIX,us-east-1b
0.15,1397067415,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1397064989,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397063270,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397059801,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397053976,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397052611,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1397048797,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397046446,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397044726,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397043721,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397041697,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397041343,c3.2xlarge,Linux/UNIX,us-east-1b
0.2651,1397039675,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1397039024,c3.2xlarge,Linux/UNIX,us-east-1b
0.6001,1397026461,c3.2xlarge,Linux/UNIX,us-east-1b
2.0,1396968759,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396965707,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1396964709,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396963997,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1396962290,c3.2xlarge,Linux/UNIX,us-east-1b
0.3,1396942364,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1396941035,c3.2xlarge,Linux/UNIX,us-east-1b
0.3,1396922162,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1396917406,c3.2xlarge,Linux/UNIX,us-east-1b
0.3,1396910372,c3.2xlarge,Linux/UNIX,us-east-1b
0.6001,1396899020,c3.2xlarge,Linux/UNIX,us-east-1b
0.3,1396892672,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396889972,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396875807,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396869489,c3.2xlarge,Linux/UNIX,us-east-1b
0.1576,1396852685,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396848062,c3.2xlarge,Linux/UNIX,us-east-1b
0.1576,1396847379,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396845099,c3.2xlarge,Linux/UNIX,us-east-1b
0.1576,1396844776,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396841799,c3.2xlarge,Linux/UNIX,us-east-1b
0.1576,1396828156,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396826858,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396824886,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396824563,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396815554,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396803920,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396801597,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396797927,c3.2xlarge,Linux/UNIX,us-east-1b
0.1576,1396770629,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396760821,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396748688,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1396745917,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396743546,c3.2xlarge,Linux/UNIX,us-east-1b
0.4,1396743183,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396740801,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396739442,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1396738429,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396731260,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1396728211,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396727525,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396725450,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396724055,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396721969,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396721628,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396720597,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1396720251,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396719906,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396719543,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396718110,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396715986,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396714906,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396714545,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396712452,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396712113,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1396711776,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396708994,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396708656,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396707275,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396706928,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396705525,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396704172,c3.2xlarge,Linux/UNIX,us-east-1b
0.1576,1396703152,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396701451,c3.2xlarge,Linux/UNIX,us-east-1b
0.1576,1396682329,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396674153,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396673808,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396670369,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396667620,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1396665567,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396664882,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396664539,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396663839,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396663487,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396663133,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396660329,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396657829,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1396657474,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396652507,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396651101,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396645021,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396641837,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396640402,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1396640039,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396639310,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1396638946,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396631474,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396624443,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1396618211,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396617856,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1396615482,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396613090,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1396610732,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396581942,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1396580587,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396578961,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396555566,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396546943,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396533631,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396532697,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1396529067,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396508627,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1396506031,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1396500721,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1396495757,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396494558,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396476706,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396475500,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396473067,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396461628,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396447268,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396442550,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1396413952,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396408003,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396397398,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396395814,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396393678,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396387318,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1396382703,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1396382377,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1396381415,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396377569,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1396374947,c3.2xlarge,Linux/UNIX,us-east-1b
2.4,1396372639,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396367978,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1396367660,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396366692,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1396366372,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396358766,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396354364,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396351591,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396307059,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396304685,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396299554,c3.2xlarge,Linux/UNIX,us-east-1b
2.4,1396295964,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1396295381,c3.2xlarge,Linux/UNIX,us-east-1b
2.4,1396281249,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396270700,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396268398,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396197895,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1396194447,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1396151944,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396131782,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396129485,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396061824,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396040733,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396038683,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396036351,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396029319,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396026968,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396023467,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396021107,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1396008689,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1396006426,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395965586,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1395951076,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395950194,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1395946317,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1395931036,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395929297,c3.2xlarge,Linux/UNIX,us-east-1b
0.25,1395896503,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1395889541,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395888610,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1395887102,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1395878431,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395876317,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1395874460,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1395865392,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395852352,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1395844904,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395843650,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1395841805,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395833007,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1395815213,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395783991,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1395781780,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395754771,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1395748814,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395747915,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1395746054,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395696519,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1395694772,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395631648,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1395629563,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395615463,c3.2xlarge,Linux/UNIX,us-east-1b
0.5,1395612813,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395585797,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1395509393,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395506727,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1395435161,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395433438,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1395430963,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395430698,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1395430452,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395427724,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1395416679,c3.2xlarge,Linux/UNIX,us-east-1b
0.1576,1395415700,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1395413279,c3.2xlarge,Linux/UNIX,us-east-1b
0.1576,1395392167,c3.2xlarge,Linux/UNIX,us-east-1b
0.2,1395389244,c3.2xlarge,Linux/UNIX,us-east-1b
0.1576,1395358250,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1395346617,c3.2xlarge,Linux/UNIX,us-east-1b
0.1576,1395338142,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395336480,c3.2xlarge,Linux/UNIX,us-east-1b
0.1576,1395334237,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1395330663,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395330385,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1395325289,c3.2xlarge,Linux/UNIX,us-east-1b
0.305,1395317954,c3.2xlarge,Linux/UNIX,us-east-1b
0.2067,1395283596,c3.2xlarge,Linux/UNIX,us-east-1b
0.31,1395276331,c3.2xlarge,Linux/UNIX,us-east-1b
0.1576,1395270752,c3.2xlarge,Linux/UNIX,us-east-1b
0.1805,1395270475,c3.2xlarge,Linux/UNIX,us-east-1b
0.246,1395270203,c3.2xlarge,Linux/UNIX,us-east-1b
0.1576,1395269927,c3.2xlarge,Linux/UNIX,us-east-1b
0.246,1395269667,c3.2xlarge,Linux/UNIX,us-east-1b
0.6,1395269406,c3.2xlarge,Linux/UNIX,us-east-1b
