Price,Timestamp,Instance Type,OS,Region
0.0659,1397744836,c3.2xlarge,Linux/UNIX,us-east-1a
0.0658,1397744544,c3.2xlarge,Linux/UNIX,us-east-1a
0.0659,1397743946,c3.2xlarge,Linux/UNIX,us-east-1a
0.0658,1397743652,c3.2xlarge,Linux/UNIX,us-east-1a
0.072,1397743343,c3.2xlarge,Linux/UNIX,us-east-1a
0.0663,1397743047,c3.2xlarge,Linux/UNIX,us-east-1a
0.0657,1397742747,c3.2xlarge,Linux/UNIX,us-east-1a
0.0656,1397742445,c3.2xlarge,Linux/UNIX,us-east-1a
0.0655,1397741557,c3.2xlarge,Linux/UNIX,us-east-1a
0.0653,1397740377,c3.2xlarge,Linux/UNIX,us-east-1a
0.0652,1397740079,c3.2xlarge,Linux/UNIX,us-east-1a
0.0648,1397739778,c3.2xlarge,Linux/UNIX,us-east-1a
0.0645,1397738350,c3.2xlarge,Linux/UNIX,us-east-1a
0.0644,1397736894,c3.2xlarge,Linux/UNIX,us-east-1a
0.0643,1397736606,c3.2xlarge,Linux/UNIX,us-east-1a
0.0709,1397736309,c3.2xlarge,Linux/UNIX,us-east-1a
0.0704,1397736022,c3.2xlarge,Linux/UNIX,us-east-1a
0.0698,1397735743,c3.2xlarge,Linux/UNIX,us-east-1a
0.0697,1397735456,c3.2xlarge,Linux/UNIX,us-east-1a
0.0703,1397735165,c3.2xlarge,Linux/UNIX,us-east-1a
0.0701,1397734876,c3.2xlarge,Linux/UNIX,us-east-1a
0.0705,1397734588,c3.2xlarge,Linux/UNIX,us-east-1a
0.0692,1397734301,c3.2xlarge,Linux/UNIX,us-east-1a
0.0689,1397733724,c3.2xlarge,Linux/UNIX,us-east-1a
0.0678,1397733430,c3.2xlarge,Linux/UNIX,us-east-1a
0.068,1397732854,c3.2xlarge,Linux/UNIX,us-east-1a
0.067,1397732561,c3.2xlarge,Linux/UNIX,us-east-1a
0.0676,1397732272,c3.2xlarge,Linux/UNIX,us-east-1a
0.0678,1397731990,c3.2xlarge,Linux/UNIX,us-east-1a
0.067,1397731704,c3.2xlarge,Linux/UNIX,us-east-1a
0.0669,1397731424,c3.2xlarge,Linux/UNIX,us-east-1a
0.067,1397731146,c3.2xlarge,Linux/UNIX,us-east-1a
0.0669,1397730855,c3.2xlarge,Linux/UNIX,us-east-1a
0.0672,1397730573,c3.2xlarge,Linux/UNIX,us-east-1a
0.0669,1397730289,c3.2xlarge,Linux/UNIX,us-east-1a
0.067,1397729726,c3.2xlarge,Linux/UNIX,us-east-1a
0.0668,1397729447,c3.2xlarge,Linux/UNIX,us-east-1a
0.067,1397729155,c3.2xlarge,Linux/UNIX,us-east-1a
0.0669,1397728569,c3.2xlarge,Linux/UNIX,us-east-1a
0.067,1397728290,c3.2xlarge,Linux/UNIX,us-east-1a
0.0674,1397728009,c3.2xlarge,Linux/UNIX,us-east-1a
0.0671,1397727463,c3.2xlarge,Linux/UNIX,us-east-1a
0.0667,1397727179,c3.2xlarge,Linux/UNIX,us-east-1a
0.0668,1397726905,c3.2xlarge,Linux/UNIX,us-east-1a
0.0665,1397726631,c3.2xlarge,Linux/UNIX,us-east-1a
0.0668,1397726359,c3.2xlarge,Linux/UNIX,us-east-1a
0.0665,1397726085,c3.2xlarge,Linux/UNIX,us-east-1a
0.0662,1397725799,c3.2xlarge,Linux/UNIX,us-east-1a
0.0665,1397725512,c3.2xlarge,Linux/UNIX,us-east-1a
0.0663,1397724930,c3.2xlarge,Linux/UNIX,us-east-1a
0.0662,1397724636,c3.2xlarge,Linux/UNIX,us-east-1a
0.0663,1397724344,c3.2xlarge,Linux/UNIX,us-east-1a
0.0662,1397723498,c3.2xlarge,Linux/UNIX,us-east-1a
0.066,1397723198,c3.2xlarge,Linux/UNIX,us-east-1a
0.0651,1397722909,c3.2xlarge,Linux/UNIX,us-east-1a
0.0654,1397722614,c3.2xlarge,Linux/UNIX,us-east-1a
0.0655,1397722040,c3.2xlarge,Linux/UNIX,us-east-1a
0.0648,1397721733,c3.2xlarge,Linux/UNIX,us-east-1a
0.0646,1397721452,c3.2xlarge,Linux/UNIX,us-east-1a
0.0649,1397721174,c3.2xlarge,Linux/UNIX,us-east-1a
0.0651,1397720068,c3.2xlarge,Linux/UNIX,us-east-1a
0.065,1397719766,c3.2xlarge,Linux/UNIX,us-east-1a
0.0651,1397719212,c3.2xlarge,Linux/UNIX,us-east-1a
0.065,1397718930,c3.2xlarge,Linux/UNIX,us-east-1a
0.0653,1397718648,c3.2xlarge,Linux/UNIX,us-east-1a
