LayerId,aggregation_time,timestamp
a7081689-cd1d-45e7-8082-2a991db89fba,0.06335949897766113,2025-05-13 19:09:22.781
a7081689-cd1d-45e7-8082-2a991db89fba,0.05439925193786621,2025-05-13 19:09:27.476
a7081689-cd1d-45e7-8082-2a991db89fba,0.05232858657836914,2025-05-13 19:09:32.344
a7081689-cd1d-45e7-8082-2a991db89fba,0.05533599853515625,2025-05-13 19:09:37.230
a7081689-cd1d-45e7-8082-2a991db89fba,0.05196666717529297,2025-05-13 19:09:42.057
a7081689-cd1d-45e7-8082-2a991db89fba,0.051451683044433594,2025-05-13 19:09:46.843
a7081689-cd1d-45e7-8082-2a991db89fba,0.05105018615722656,2025-05-13 19:09:51.565
a7081689-cd1d-45e7-8082-2a991db89fba,0.05155515670776367,2025-05-13 19:09:56.318
a7081689-cd1d-45e7-8082-2a991db89fba,0.050762176513671875,2025-05-13 19:10:01.022
a7081689-cd1d-45e7-8082-2a991db89fba,0.05083656311035156,2025-05-13 19:10:05.808
a7081689-cd1d-45e7-8082-2a991db89fba,0.05236172676086426,2025-05-13 19:10:10.537
a7081689-cd1d-45e7-8082-2a991db89fba,0.0524897575378418,2025-05-13 19:10:15.335
a7081689-cd1d-45e7-8082-2a991db89fba,0.05111432075500488,2025-05-13 19:10:20.059
a7081689-cd1d-45e7-8082-2a991db89fba,0.05034971237182617,2025-05-13 19:10:24.907
a7081689-cd1d-45e7-8082-2a991db89fba,0.05143451690673828,2025-05-13 19:10:29.680
a7081689-cd1d-45e7-8082-2a991db89fba,0.050559043884277344,2025-05-13 19:10:34.497
a7081689-cd1d-45e7-8082-2a991db89fba,0.05115509033203125,2025-05-13 19:10:39.185
a7081689-cd1d-45e7-8082-2a991db89fba,0.050782203674316406,2025-05-13 19:10:43.871
a7081689-cd1d-45e7-8082-2a991db89fba,0.050971269607543945,2025-05-13 19:10:48.535
a7081689-cd1d-45e7-8082-2a991db89fba,0.05160975456237793,2025-05-13 19:10:53.206
a7081689-cd1d-45e7-8082-2a991db89fba,0.050518035888671875,2025-05-13 19:10:57.966
a7081689-cd1d-45e7-8082-2a991db89fba,0.04974508285522461,2025-05-13 19:11:02.657
a7081689-cd1d-45e7-8082-2a991db89fba,0.04984617233276367,2025-05-13 19:11:07.357
a7081689-cd1d-45e7-8082-2a991db89fba,0.05088496208190918,2025-05-13 19:11:12.224
a7081689-cd1d-45e7-8082-2a991db89fba,0.04987764358520508,2025-05-13 19:11:16.939
a7081689-cd1d-45e7-8082-2a991db89fba,0.049895524978637695,2025-05-13 19:11:21.679
a7081689-cd1d-45e7-8082-2a991db89fba,0.04947042465209961,2025-05-13 19:11:26.372
a7081689-cd1d-45e7-8082-2a991db89fba,0.05191493034362793,2025-05-13 19:11:31.170
a7081689-cd1d-45e7-8082-2a991db89fba,0.0497899055480957,2025-05-13 19:11:35.921
a7081689-cd1d-45e7-8082-2a991db89fba,0.050719261169433594,2025-05-13 19:11:40.568
a7081689-cd1d-45e7-8082-2a991db89fba,0.050241947174072266,2025-05-13 19:11:45.216
a7081689-cd1d-45e7-8082-2a991db89fba,0.05034208297729492,2025-05-13 19:11:49.906
a7081689-cd1d-45e7-8082-2a991db89fba,0.05056405067443848,2025-05-13 19:11:54.626
a7081689-cd1d-45e7-8082-2a991db89fba,0.050298452377319336,2025-05-13 19:11:59.381
a7081689-cd1d-45e7-8082-2a991db89fba,0.05041956901550293,2025-05-13 19:12:04.193
a7081689-cd1d-45e7-8082-2a991db89fba,0.050637006759643555,2025-05-13 19:12:09.011
a7081689-cd1d-45e7-8082-2a991db89fba,0.05053591728210449,2025-05-13 19:12:13.799
a7081689-cd1d-45e7-8082-2a991db89fba,0.050267696380615234,2025-05-13 19:12:18.555
a7081689-cd1d-45e7-8082-2a991db89fba,0.05044269561767578,2025-05-13 19:12:23.270
a7081689-cd1d-45e7-8082-2a991db89fba,0.050756216049194336,2025-05-13 19:12:28.020
a7081689-cd1d-45e7-8082-2a991db89fba,0.05055427551269531,2025-05-13 19:12:32.659
a7081689-cd1d-45e7-8082-2a991db89fba,0.050359487533569336,2025-05-13 19:12:37.443
a7081689-cd1d-45e7-8082-2a991db89fba,0.05106997489929199,2025-05-13 19:12:42.144
a7081689-cd1d-45e7-8082-2a991db89fba,0.05036044120788574,2025-05-13 19:12:46.869
a7081689-cd1d-45e7-8082-2a991db89fba,0.0501554012298584,2025-05-13 19:12:51.539
a7081689-cd1d-45e7-8082-2a991db89fba,0.05107712745666504,2025-05-13 19:12:56.351
a7081689-cd1d-45e7-8082-2a991db89fba,0.05087089538574219,2025-05-13 19:13:01.072
a7081689-cd1d-45e7-8082-2a991db89fba,0.050223588943481445,2025-05-13 19:13:05.872
a7081689-cd1d-45e7-8082-2a991db89fba,0.050669193267822266,2025-05-13 19:13:10.606
a7081689-cd1d-45e7-8082-2a991db89fba,0.05005288124084473,2025-05-13 19:13:15.462
a7081689-cd1d-45e7-8082-2a991db89fba,0.05016326904296875,2025-05-13 19:13:26.166
a7081689-cd1d-45e7-8082-2a991db89fba,0.05025672912597656,2025-05-13 19:13:30.961
a7081689-cd1d-45e7-8082-2a991db89fba,0.05032801628112793,2025-05-13 19:13:35.577
a7081689-cd1d-45e7-8082-2a991db89fba,0.05029296875,2025-05-13 19:13:40.359
a7081689-cd1d-45e7-8082-2a991db89fba,0.05051994323730469,2025-05-13 19:13:45.037
a7081689-cd1d-45e7-8082-2a991db89fba,0.050437211990356445,2025-05-13 19:13:49.613
a7081689-cd1d-45e7-8082-2a991db89fba,0.052016258239746094,2025-05-13 19:13:54.188
a7081689-cd1d-45e7-8082-2a991db89fba,0.051020145416259766,2025-05-13 19:13:58.826
a7081689-cd1d-45e7-8082-2a991db89fba,0.050691843032836914,2025-05-13 19:14:03.432
a7081689-cd1d-45e7-8082-2a991db89fba,0.053809404373168945,2025-05-13 19:14:08.136
a7081689-cd1d-45e7-8082-2a991db89fba,0.05114030838012695,2025-05-13 19:14:12.751
a7081689-cd1d-45e7-8082-2a991db89fba,0.05097818374633789,2025-05-13 19:14:17.398
a7081689-cd1d-45e7-8082-2a991db89fba,0.05110788345336914,2025-05-13 19:14:21.928
a7081689-cd1d-45e7-8082-2a991db89fba,0.051142215728759766,2025-05-13 19:14:26.520
a7081689-cd1d-45e7-8082-2a991db89fba,0.05066728591918945,2025-05-13 19:14:31.090
a7081689-cd1d-45e7-8082-2a991db89fba,0.05092787742614746,2025-05-13 19:14:35.655
a7081689-cd1d-45e7-8082-2a991db89fba,0.05153012275695801,2025-05-13 19:14:40.246
a7081689-cd1d-45e7-8082-2a991db89fba,0.05092453956604004,2025-05-13 19:14:44.864
a7081689-cd1d-45e7-8082-2a991db89fba,0.05095100402832031,2025-05-13 19:14:49.451
a7081689-cd1d-45e7-8082-2a991db89fba,0.051363229751586914,2025-05-13 19:14:54.059
a7081689-cd1d-45e7-8082-2a991db89fba,0.050833702087402344,2025-05-13 19:14:58.641
a7081689-cd1d-45e7-8082-2a991db89fba,0.05119776725769043,2025-05-13 19:15:03.271
a7081689-cd1d-45e7-8082-2a991db89fba,0.05153322219848633,2025-05-13 19:15:07.819
a7081689-cd1d-45e7-8082-2a991db89fba,0.05084371566772461,2025-05-13 19:15:12.486
a7081689-cd1d-45e7-8082-2a991db89fba,0.050858497619628906,2025-05-13 19:15:17.098
a7081689-cd1d-45e7-8082-2a991db89fba,0.05140280723571777,2025-05-13 19:15:21.743
a7081689-cd1d-45e7-8082-2a991db89fba,0.05100202560424805,2025-05-13 19:15:26.245
a7081689-cd1d-45e7-8082-2a991db89fba,0.050908565521240234,2025-05-13 19:15:30.902
a7081689-cd1d-45e7-8082-2a991db89fba,0.05127239227294922,2025-05-13 19:15:35.488
a7081689-cd1d-45e7-8082-2a991db89fba,0.05058431625366211,2025-05-13 19:15:40.136
a7081689-cd1d-45e7-8082-2a991db89fba,0.05056953430175781,2025-05-13 19:15:44.673
a7081689-cd1d-45e7-8082-2a991db89fba,0.05117321014404297,2025-05-13 19:15:49.232
a7081689-cd1d-45e7-8082-2a991db89fba,0.050548553466796875,2025-05-13 19:15:53.863
a7081689-cd1d-45e7-8082-2a991db89fba,0.051065921783447266,2025-05-13 19:15:58.570
a7081689-cd1d-45e7-8082-2a991db89fba,0.051192522048950195,2025-05-13 19:16:03.147
a7081689-cd1d-45e7-8082-2a991db89fba,0.05106353759765625,2025-05-13 19:16:07.780
a7081689-cd1d-45e7-8082-2a991db89fba,0.050549983978271484,2025-05-13 19:16:12.307
a7081689-cd1d-45e7-8082-2a991db89fba,0.051424503326416016,2025-05-13 19:16:16.900
a7081689-cd1d-45e7-8082-2a991db89fba,0.050751447677612305,2025-05-13 19:16:21.442
a7081689-cd1d-45e7-8082-2a991db89fba,0.05093979835510254,2025-05-13 19:16:26.094
a7081689-cd1d-45e7-8082-2a991db89fba,0.05118513107299805,2025-05-13 19:16:30.705
a7081689-cd1d-45e7-8082-2a991db89fba,0.05083346366882324,2025-05-13 19:16:35.337
a7081689-cd1d-45e7-8082-2a991db89fba,0.050759077072143555,2025-05-13 19:16:39.877
a7081689-cd1d-45e7-8082-2a991db89fba,0.05114865303039551,2025-05-13 19:16:44.479
a7081689-cd1d-45e7-8082-2a991db89fba,0.05054926872253418,2025-05-13 19:16:49.031
a7081689-cd1d-45e7-8082-2a991db89fba,0.05095720291137695,2025-05-13 19:16:53.647
a7081689-cd1d-45e7-8082-2a991db89fba,0.05094146728515625,2025-05-13 19:16:58.228
a7081689-cd1d-45e7-8082-2a991db89fba,0.05082845687866211,2025-05-13 19:17:02.917
a7081689-cd1d-45e7-8082-2a991db89fba,0.051003456115722656,2025-05-13 19:17:07.472
a7081689-cd1d-45e7-8082-2a991db89fba,0.05123424530029297,2025-05-13 19:17:12.128
a7081689-cd1d-45e7-8082-2a991db89fba,0.05076146125793457,2025-05-13 19:17:16.745
a7081689-cd1d-45e7-8082-2a991db89fba,0.05093884468078613,2025-05-13 19:17:21.319
a7081689-cd1d-45e7-8082-2a991db89fba,0.05102825164794922,2025-05-13 19:17:25.861
a7081689-cd1d-45e7-8082-2a991db89fba,0.050689697265625,2025-05-13 19:17:30.407
a7081689-cd1d-45e7-8082-2a991db89fba,0.06297421455383301,2025-05-13 19:17:34.943
a7081689-cd1d-45e7-8082-2a991db89fba,0.05118846893310547,2025-05-13 19:17:39.586
