aggregation_time,timestamp
36,2025-04-29 08:05:04.857
33,2025-04-29 08:05:05.812
37,2025-04-29 08:05:06.728
32,2025-04-29 08:05:07.672
40,2025-04-29 08:05:08.611
33,2025-04-29 08:05:09.563
37,2025-04-29 08:05:10.483
33,2025-04-29 08:05:11.411
38,2025-04-29 08:05:12.320
38,2025-04-29 08:05:13.238
36,2025-04-29 08:05:14.162
33,2025-04-29 08:05:15.110
36,2025-04-29 08:05:16.048
33,2025-04-29 08:05:17.042
41,2025-04-29 08:05:17.935
33,2025-04-29 08:05:18.924
37,2025-04-29 08:05:19.812
33,2025-04-29 08:05:20.780
38,2025-04-29 08:05:21.714
33,2025-04-29 08:05:22.669
36,2025-04-29 08:05:23.607
77,2025-04-29 08:05:24.630
36,2025-04-29 08:05:25.562
32,2025-04-29 08:05:26.525
38,2025-04-29 08:05:27.494
33,2025-04-29 08:05:28.474
37,2025-04-29 08:05:29.371
33,2025-04-29 08:05:30.372
37,2025-04-29 08:05:31.343
34,2025-04-29 08:05:32.350
36,2025-04-29 08:05:33.301
33,2025-04-29 08:05:34.316
35,2025-04-29 08:05:35.653
33,2025-04-29 08:05:36.670
39,2025-04-29 08:05:37.643
35,2025-04-29 08:05:38.720
37,2025-04-29 08:05:39.646
33,2025-04-29 08:05:40.565
44,2025-04-29 08:05:41.614
34,2025-04-29 08:05:42.541
36,2025-04-29 08:05:43.453
33,2025-04-29 08:05:44.409
36,2025-04-29 08:05:45.380
33,2025-04-29 08:05:46.359
38,2025-04-29 08:05:47.324
33,2025-04-29 08:05:48.325
37,2025-04-29 08:05:49.236
35,2025-04-29 08:05:50.185
38,2025-04-29 08:05:51.162
33,2025-04-29 08:05:52.092
36,2025-04-29 08:05:53.057
33,2025-04-29 08:05:54.026
36,2025-04-29 08:05:54.965
33,2025-04-29 08:05:55.908
39,2025-04-29 08:05:56.878
33,2025-04-29 08:05:57.796
43,2025-04-29 08:05:58.709
50,2025-04-29 08:05:59.663
38,2025-04-29 08:06:00.642
33,2025-04-29 08:06:01.626
36,2025-04-29 08:06:02.593
39,2025-04-29 08:06:03.551
36,2025-04-29 08:06:04.474
34,2025-04-29 08:06:05.448
38,2025-04-29 08:06:06.377
33,2025-04-29 08:06:07.335
39,2025-04-29 08:06:08.283
33,2025-04-29 08:06:09.283
38,2025-04-29 08:06:10.196
33,2025-04-29 08:06:11.121
38,2025-04-29 08:06:12.114
33,2025-04-29 08:06:13.080
36,2025-04-29 08:06:13.979
32,2025-04-29 08:06:14.910
38,2025-04-29 08:06:15.869
32,2025-04-29 08:06:16.812
36,2025-04-29 08:06:17.782
40,2025-04-29 08:06:18.714
37,2025-04-29 08:06:19.615
35,2025-04-29 08:06:20.592
35,2025-04-29 08:06:21.505
33,2025-04-29 08:06:22.407
36,2025-04-29 08:06:23.328
32,2025-04-29 08:06:24.291
38,2025-04-29 08:06:25.221
32,2025-04-29 08:06:26.171
37,2025-04-29 08:06:27.582
33,2025-04-29 08:06:28.512
38,2025-04-29 08:06:29.452
33,2025-04-29 08:06:30.485
36,2025-04-29 08:06:31.395
34,2025-04-29 08:06:32.343
38,2025-04-29 08:06:33.292
33,2025-04-29 08:06:34.248
39,2025-04-29 08:06:35.167
33,2025-04-29 08:06:36.096
37,2025-04-29 08:06:37.022
32,2025-04-29 08:06:37.992
38,2025-04-29 08:06:38.931
33,2025-04-29 08:06:39.903
37,2025-04-29 08:06:40.851
33,2025-04-29 08:06:42.022
42,2025-04-29 08:06:42.939
32,2025-04-29 08:06:43.881
38,2025-04-29 08:06:44.807
32,2025-04-29 08:06:45.756
37,2025-04-29 08:06:46.646
33,2025-04-29 08:06:47.547
38,2025-04-29 08:06:48.497
32,2025-04-29 08:06:49.413
36,2025-04-29 08:06:50.372
33,2025-04-29 08:06:51.295
36,2025-04-29 08:06:52.218
32,2025-04-29 08:06:53.136
38,2025-04-29 08:06:54.032
37,2025-04-29 08:06:54.997
37,2025-04-29 08:06:55.928
33,2025-04-29 08:06:56.893
38,2025-04-29 08:06:57.800
33,2025-04-29 08:06:58.744
36,2025-04-29 08:06:59.664
33,2025-04-29 08:07:00.942
36,2025-04-29 08:07:01.864
32,2025-04-29 08:07:02.784
38,2025-04-29 08:07:03.693
33,2025-04-29 08:07:04.662
36,2025-04-29 08:07:05.600
33,2025-04-29 08:07:06.720
38,2025-04-29 08:07:07.788
40,2025-04-29 08:07:08.731
36,2025-04-29 08:07:09.676
33,2025-04-29 08:07:10.587
36,2025-04-29 08:07:11.534
32,2025-04-29 08:07:12.439
38,2025-04-29 08:07:13.388
33,2025-04-29 08:07:14.362
36,2025-04-29 08:07:15.319
32,2025-04-29 08:07:16.268
37,2025-04-29 08:07:17.164
33,2025-04-29 08:07:18.112
36,2025-04-29 08:07:19.019
32,2025-04-29 08:07:19.918
36,2025-04-29 08:07:20.870
32,2025-04-29 08:07:21.815
39,2025-04-29 08:07:22.772
32,2025-04-29 08:07:23.730
37,2025-04-29 08:07:24.671
32,2025-04-29 08:07:25.612
37,2025-04-29 08:07:26.558
33,2025-04-29 08:07:27.495
36,2025-04-29 08:07:28.418
33,2025-04-29 08:07:29.395
36,2025-04-29 08:07:30.326
32,2025-04-29 08:07:31.265
38,2025-04-29 08:07:32.233
33,2025-04-29 08:07:33.136
37,2025-04-29 08:07:34.095
32,2025-04-29 08:07:35.073
38,2025-04-29 08:07:36.005
33,2025-04-29 08:07:36.955
36,2025-04-29 08:07:37.952
34,2025-04-29 08:07:38.952
37,2025-04-29 08:07:39.939
34,2025-04-29 08:07:40.888
40,2025-04-29 08:07:42.090
32,2025-04-29 08:07:43.393
36,2025-04-29 08:07:44.382
32,2025-04-29 08:07:45.314
38,2025-04-29 08:07:46.316
33,2025-04-29 08:07:47.313
36,2025-04-29 08:07:48.319
33,2025-04-29 08:07:49.237
36,2025-04-29 08:07:50.229
32,2025-04-29 08:07:51.546
47,2025-04-29 08:07:52.694
33,2025-04-29 08:07:53.847
37,2025-04-29 08:07:54.841
33,2025-04-29 08:07:55.735
38,2025-04-29 08:07:56.735
33,2025-04-29 08:07:57.635
36,2025-04-29 08:07:58.585
33,2025-04-29 08:07:59.505
36,2025-04-29 08:08:00.567
38,2025-04-29 08:08:01.471
38,2025-04-29 08:08:02.379
33,2025-04-29 08:08:03.374
37,2025-04-29 08:08:04.375
34,2025-04-29 08:08:05.315
38,2025-04-29 08:08:06.329
33,2025-04-29 08:08:07.236
36,2025-04-29 08:08:08.197
33,2025-04-29 08:08:09.136
36,2025-04-29 08:08:10.102
37,2025-04-29 08:08:11.038
38,2025-04-29 08:08:12.082
34,2025-04-29 08:08:13.036
38,2025-04-29 08:08:14.037
40,2025-04-29 08:08:14.986
38,2025-04-29 08:08:15.988
33,2025-04-29 08:08:16.946
36,2025-04-29 08:08:17.934
33,2025-04-29 08:08:18.871
36,2025-04-29 08:08:19.832
35,2025-04-29 08:08:20.752
38,2025-04-29 08:08:21.673
33,2025-04-29 08:08:22.640
37,2025-04-29 08:08:23.546
33,2025-04-29 08:08:24.503
38,2025-04-29 08:08:25.463
33,2025-04-29 08:08:26.387
36,2025-04-29 08:08:27.354
33,2025-04-29 08:08:28.327
36,2025-04-29 08:08:29.257
33,2025-04-29 08:08:30.157
40,2025-04-29 08:08:31.076
33,2025-04-29 08:08:32.030
37,2025-04-29 08:08:33.030
33,2025-04-29 08:08:33.957
41,2025-04-29 08:08:35.161
33,2025-04-29 08:08:36.399
36,2025-04-29 08:08:37.591
33,2025-04-29 08:08:38.771
36,2025-04-29 08:08:39.727
37,2025-04-29 08:08:40.668
38,2025-04-29 08:08:41.627
35,2025-04-29 08:08:42.625
37,2025-04-29 08:08:43.551
33,2025-04-29 08:08:44.562
50,2025-04-29 08:08:45.568
36,2025-04-29 08:08:46.518
36,2025-04-29 08:08:47.496
33,2025-04-29 08:08:48.468
36,2025-04-29 08:08:49.472
33,2025-04-29 08:08:50.482
38,2025-04-29 08:08:51.657
33,2025-04-29 08:08:52.619
37,2025-04-29 08:08:53.547
33,2025-04-29 08:08:54.481
38,2025-04-29 08:08:55.445
33,2025-04-29 08:08:56.359
37,2025-04-29 08:08:57.683
32,2025-04-29 08:08:58.646
36,2025-04-29 08:08:59.557
33,2025-04-29 08:09:00.550
38,2025-04-29 08:09:01.490
32,2025-04-29 08:09:02.469
36,2025-04-29 08:09:03.423
33,2025-04-29 08:09:04.346
